Variable Names,Time Step,Contribution Scores
FIBRINOGEN,2.0,0.0023506387894243162
GLUCOSE,2.0,0.010158843846628683
HCT,2.0,0.0005263356984934999
HGB,2.0,0.001790720912667594
INR,2.0,0.0034614508516291227
IL6,2.0,0.0
IRON,2.0,0.0
LACTATE,2.0,0.02071523049156257
LDH,2.0,0.008318239274059395
LYMPHO_PERC,2.0,6.472600577460184e-05
LYMPHO,2.0,0.0005539582137181793
MCHC,2.0,7.20438513039315e-05
MCV,2.0,-0.00011200763035625644
MPV,2.0,0.0008598240359488955
MONO_PERC,2.0,0.0040306279778829866
MONO,2.0,-0.0002770067734919265
NEUTRO_PERC,2.0,-0.00011141461947586805
NEUTRO,2.0,0.01001009998015945
O2SAT,2.0,-0.0001917011131115389
PCO2,2.0,0.007295244543243468
PH,2.0,0.0006098310087917341
PLT,2.0,0.0009608256664344713
PO2,2.0,-0.00014471585027666894
POTASSIUM,2.0,0.004002623675528303
PT,2.0,0.0015478499038522845
PROTEIN,2.0,0.0010510135770172861
RBCCNT,2.0,0.0008339757480164843
RDW,2.0,2.4629491827981144e-05
SODIUM,2.0,-0.00015886299065485173
TIBC,2.0,0.0
TRANSFERRINSAT,2.0,0.0
TROPONINI,2.0,-0.0017313470203002025
WBC,2.0,0.00789967422518461
high,3.0,0.001095058264157691
low,3.0,0.010523531001675232
CAC - TEMPERATURE,3.0,6.385038016147692e-05
CAC - PULSE OXIMETRY,3.0,0.11180613536676388
CAC - RESPIRATIONS,3.0,-0.0007499576502851645
CAC - PULSE,3.0,-0.0016145704926724335
CAC - HEIGHT,3.0,0.0
CAC - WEIGHT/SCALE,3.0,0.0
ALBUMIN,3.0,0.0028811409853655027
ALKPHOS,3.0,0.00485066700327368
ALT,3.0,0.012138793643356172
AGAP,3.0,0.008523434045422081
PTT,3.0,0.01019378425518771
AST,3.0,0.4327362526076343
ATYPLYMPH,3.0,0.0
BANDS,3.0,4.341082821203047e-05
DBILIRUBIN,3.0,-0.0010092200283303447
TBILIRUBIN,3.0,0.006133180840200716
BNP,3.0,-0.0002913246707387246
BUN,3.0,0.007976985566010132
CRP,3.0,-0.002820310722640461
CALCIUMIONIZED,3.0,-8.542675459864318e-05
CALCIUM,3.0,-0.0003423264495133733
CHLORIDE,3.0,-4.851688656449213e-05
CPK,3.0,-0.00011786396831617944
CKMB,3.0,0.0
BICARB,3.0,0.0008450609614249649
CREATININE,3.0,0.006868247149772002
DDIMER,3.0,0.0026975140961705084
FERRITIN,3.0,-0.002395504109699912
FIBRINOGEN,3.0,0.0
GLUCOSE,3.0,0.006884107674179474
HCT,3.0,-0.0011948878149929372
HGB,3.0,-0.002549332073294361
INR,3.0,-0.00028927889059633894
IL6,3.0,0.0
IRON,3.0,0.0
LACTATE,3.0,0.024307265419718928
LDH,3.0,0.8657614126632811
LYMPHO_PERC,3.0,0.0021540222137693787
LYMPHO,3.0,-0.0005851668192514232
MCHC,3.0,-0.0001798713971538115
MCV,3.0,8.270224544641156e-05
MPV,3.0,0.0013131596025672003
MONO_PERC,3.0,0.0003725705754023656
MONO,3.0,0.004669632633134514
NEUTRO_PERC,3.0,-3.351888386466622e-05
NEUTRO,3.0,0.010439629294105763
O2SAT,3.0,-0.0008888798146281593
PCO2,3.0,0.015139973097238274
PH,3.0,0.0006385658863324723
PLT,3.0,0.0006719188930152874
PO2,3.0,-0.0003728297124805335
POTASSIUM,3.0,0.0023086603612608053
PT,3.0,-0.000131641482049914
PROTEIN,3.0,0.001073473167702206
RBCCNT,3.0,-0.0031736940495087724
RDW,3.0,-0.0013437590386592142
SODIUM,3.0,0.0002688777209176174
TIBC,3.0,0.0
TRANSFERRINSAT,3.0,0.0
TROPONINI,3.0,-0.0039026060593294596
WBC,3.0,0.014156589555409877
high,4.0,0.00425528002669974
low,4.0,0.023746324885006106
CAC - TEMPERATURE,4.0,0.013225988972352287
CAC - PULSE OXIMETRY,4.0,0.14618817767835224
CAC - RESPIRATIONS,4.0,-0.009730752791224007
CAC - PULSE,4.0,-0.0050808371775018
CAC - HEIGHT,4.0,0.0
CAC - WEIGHT/SCALE,4.0,0.0
ALBUMIN,4.0,-0.0005687017716851126
ALKPHOS,4.0,-0.0036636153316801485
ALT,4.0,0.010960944149429648
AGAP,4.0,0.015073058919889457
PTT,4.0,7.944375372100948e-06
AST,4.0,0.11412724828596442
ATYPLYMPH,4.0,0.0
BANDS,4.0,-0.005887749432200026
DBILIRUBIN,4.0,0.0
TBILIRUBIN,4.0,0.02868598461216704
BNP,4.0,0.0
BUN,4.0,-4.6440094708841446e-05
CRP,4.0,0.0
CALCIUMIONIZED,4.0,0.0
CALCIUM,4.0,-0.00045308984325923197
CHLORIDE,4.0,-0.0001558915129181343
CPK,4.0,0.0
CKMB,4.0,0.0
BICARB,4.0,-0.0004560513412543423
CREATININE,4.0,-0.0067498254622758835
DDIMER,4.0,-3.985901621967362e-05
FERRITIN,4.0,0.0
FIBRINOGEN,4.0,0.0
GLUCOSE,4.0,0.004273703778205816
HCT,4.0,0.000713852817488845
HGB,4.0,0.0023722008882537497
INR,4.0,0.003772531628411772
IL6,4.0,0.0
IRON,4.0,0.0
LACTATE,4.0,0.04053548489226796
LDH,4.0,0.0
LYMPHO_PERC,4.0,0.0
LYMPHO,4.0,0.0
MCHC,4.0,-0.0005049577774107989
MCV,4.0,-9.744745369726914e-05
MPV,4.0,-0.0003999455543438023
MONO_PERC,4.0,0.0
MONO,4.0,0.0
NEUTRO_PERC,4.0,0.0
NEUTRO,4.0,0.0
O2SAT,4.0,0.0
PCO2,4.0,0.0
PH,4.0,0.0
PLT,4.0,0.0010749070401081943
PO2,4.0,0.0
POTASSIUM,4.0,0.00038764413666735536
PT,4.0,0.003824746788427936
PROTEIN,4.0,0.0010741160089179531
RBCCNT,4.0,0.0007609580749029396
RDW,4.0,0.005685570526171247
SODIUM,4.0,0.000336579663028346
TIBC,4.0,0.0
TRANSFERRINSAT,4.0,0.0
TROPONINI,4.0,0.00019998157576898068
WBC,4.0,0.0535664863244
