Variable Names,Time Step,Contribution Scores
DDIMER,3.0,0.039042734949228816
FERRITIN,3.0,-0.0020218470135705134
FIBRINOGEN,3.0,-0.001033827161121912
GLUCOSE,3.0,0.013538387538091617
HCT,3.0,0.0018932894769937293
HGB,3.0,0.0026530336036147484
INR,3.0,0.0011009637246318159
IL6,3.0,0.0
IRON,3.0,0.0
LACTATE,3.0,0.25791259951615825
LDH,3.0,0.08292353157665626
LYMPHO_PERC,3.0,0.02283458928868359
LYMPHO,3.0,0.0029226561115057504
MCHC,3.0,0.00033082659890079353
MCV,3.0,0.0005876831502031442
MPV,3.0,0.006611889586092541
MONO_PERC,3.0,0.00502243396076893
MONO,3.0,-0.013293277868097092
NEUTRO_PERC,3.0,0.0025276671973037583
NEUTRO,3.0,0.12112148503023318
O2SAT,3.0,0.004036075410094549
PCO2,3.0,0.00981489600678142
PH,3.0,0.0008343326295533105
PLT,3.0,0.012307140940097876
PO2,3.0,0.0013412737665677008
POTASSIUM,3.0,0.01650010568961738
PT,3.0,0.0009501993254009634
PROTEIN,3.0,0.004143629044448438
RBCCNT,3.0,0.002028150022057632
RDW,3.0,-0.0007676844536259756
SODIUM,3.0,0.0012926598238703815
TIBC,3.0,0.0
TRANSFERRINSAT,3.0,0.0
TROPONINI,3.0,0.00034371875463074864
WBC,3.0,0.06627303099660281
high,4.0,0.02603300451217364
low,4.0,0.044554442065227844
CAC - TEMPERATURE,4.0,0.0015968268850996548
CAC - PULSE OXIMETRY,4.0,0.3715570186269169
CAC - RESPIRATIONS,4.0,-0.00936607460241254
CAC - PULSE,4.0,0.030915767118692566
CAC - HEIGHT,4.0,0.0
CAC - WEIGHT/SCALE,4.0,6.250766453116133e-05
ALBUMIN,4.0,0.027311450451529204
ALKPHOS,4.0,-0.010636227361623196
ALT,4.0,-0.0009614959917225527
AGAP,4.0,0.07374247397268677
PTT,4.0,-0.010275696063456402
AST,4.0,-0.008403718975623187
ATYPLYMPH,4.0,0.0
BANDS,4.0,4.385998300225021e-09
DBILIRUBIN,4.0,-0.027008975281202625
TBILIRUBIN,4.0,-0.004567580503670093
BNP,4.0,0.0
BUN,4.0,0.4008858143976876
CRP,4.0,0.005545178936706669
CALCIUMIONIZED,4.0,-0.0003651793860941804
CALCIUM,4.0,0.005434421554062547
CHLORIDE,4.0,0.0008703466775450683
CPK,4.0,-0.0019528376145572003
CKMB,4.0,0.0019589479043714466
BICARB,4.0,0.009497180538790962
CREATININE,4.0,0.17482863088748665
DDIMER,4.0,0.04883495546730629
FERRITIN,4.0,-0.0031178321155155902
FIBRINOGEN,4.0,-0.0002194096062964883
GLUCOSE,4.0,0.06991943124876777
HCT,4.0,-0.0037121314198412213
HGB,4.0,-0.004458000682026712
INR,4.0,-0.0009574398224480853
IL6,4.0,0.0
IRON,4.0,0.0
LACTATE,4.0,0.32822502567684686
LDH,4.0,0.061326818855504624
LYMPHO_PERC,4.0,0.033771999802119104
LYMPHO,4.0,-0.004155795978550312
MCHC,4.0,0.0008134647038484595
MCV,4.0,-0.007609072794779374
MPV,4.0,0.017085097513184593
MONO_PERC,4.0,-0.0002811541107475589
MONO,4.0,-0.019052963811179414
NEUTRO_PERC,4.0,0.0026007414262783704
NEUTRO,4.0,0.0862620004950554
O2SAT,4.0,0.011238029593957513
PCO2,4.0,0.025888850434066923
PH,4.0,0.0019401358388430796
PLT,4.0,-0.04178219080616497
PO2,4.0,0.005375732748565802
POTASSIUM,4.0,0.02901032214485544
PT,4.0,-0.00035471132038003285
PROTEIN,4.0,0.0016071619235282482
RBCCNT,4.0,-0.009239975457689188
RDW,4.0,0.015132074591902432
SODIUM,4.0,0.00023345316713661534
TIBC,4.0,0.0
TRANSFERRINSAT,4.0,0.0
TROPONINI,4.0,-0.000290206756211879
WBC,4.0,0.11709288564871914
