Variable Names,Time Step,Contribution Scores
PH,1.0,0.0001718633918734599
PLT,1.0,0.0028042330750622712
PO2,1.0,-0.0001319333548034194
POTASSIUM,1.0,0.009601994714441673
PT,1.0,0.006570531668125955
PROTEIN,1.0,0.006713301644481904
RBCCNT,1.0,0.003790755388773164
RDW,1.0,-0.0013009996974724534
SODIUM,1.0,-0.0003019888654041165
TIBC,1.0,0.0
TRANSFERRINSAT,1.0,0.0
TROPONINI,1.0,-0.004180447927775891
WBC,1.0,0.04708449981710102
high,2.0,0.005850181560064765
low,2.0,0.011450025240762269
CAC - TEMPERATURE,2.0,0.0013433504676730052
CAC - PULSE OXIMETRY,2.0,0.09325089948134753
CAC - RESPIRATIONS,2.0,0.003039992578802807
CAC - PULSE,2.0,0.007331547696039143
CAC - HEIGHT,2.0,0.0
CAC - WEIGHT/SCALE,2.0,-0.00047184814834505323
ALBUMIN,2.0,0.009038478777208168
ALKPHOS,2.0,0.005755593316726254
ALT,2.0,0.007125506389714202
AGAP,2.0,0.01734067779791574
PTT,2.0,0.0020217102122498777
AST,2.0,0.05489392708761141
ATYPLYMPH,2.0,-0.0013338690232614675
BANDS,2.0,0.0011961406052024694
DBILIRUBIN,2.0,0.012066177976047006
TBILIRUBIN,2.0,-0.010985339980558773
BNP,2.0,0.0
BUN,2.0,0.04693708260349978
CRP,2.0,0.016772254828588552
CALCIUMIONIZED,2.0,-3.832096232962673e-05
CALCIUM,2.0,0.0019123232723191686
CHLORIDE,2.0,-9.786912050902035e-05
CPK,2.0,-0.0065496351699404305
CKMB,2.0,0.002929299834786186
BICARB,2.0,0.00012332767009298214
CREATININE,2.0,0.045012122228253945
DDIMER,2.0,0.0707190335110568
FERRITIN,2.0,0.015472657495182144
FIBRINOGEN,2.0,-7.406637744754451e-05
GLUCOSE,2.0,0.011185212346637939
HCT,2.0,0.003154450980360836
HGB,2.0,0.005066598861516684
INR,2.0,0.001844460284999231
IL6,2.0,0.0
IRON,2.0,0.0
LACTATE,2.0,0.008951057984474209
LDH,2.0,0.06625932832584427
LYMPHO_PERC,2.0,0.0031385288261774197
LYMPHO,2.0,-0.0041104636359104545
MCHC,2.0,9.134344610903296e-06
MCV,2.0,0.0013823104724547928
MPV,2.0,0.003439535314110721
MONO_PERC,2.0,0.006668864895618084
MONO,2.0,-0.0031072762020271875
NEUTRO_PERC,2.0,0.0008958889237594367
NEUTRO,2.0,0.007541387536252485
O2SAT,2.0,-0.00016996706531048842
PCO2,2.0,0.0004160014796556616
PH,2.0,0.00023722149996953888
PLT,2.0,0.004924108001547954
PO2,2.0,-1.9074259574645087e-05
POTASSIUM,2.0,0.01160393811535061
PT,2.0,0.0010876904251332573
PROTEIN,2.0,0.004105393721100838
RBCCNT,2.0,0.004127701222404218
RDW,2.0,0.0010802615804525561
SODIUM,2.0,-0.0004124439541763547
TIBC,2.0,0.0
TRANSFERRINSAT,2.0,0.0
TROPONINI,2.0,0.0007890891100397545
WBC,2.0,0.016491692731623594
high,3.0,0.006910023092628724
low,3.0,0.017331133604333093
CAC - TEMPERATURE,3.0,-0.0012309127345369176
CAC - PULSE OXIMETRY,3.0,0.1050009483249225
CAC - RESPIRATIONS,3.0,0.0002724068359323425
CAC - PULSE,3.0,0.013114744144299046
CAC - HEIGHT,3.0,0.0
CAC - WEIGHT/SCALE,3.0,-0.0007247216890547148
ALBUMIN,3.0,0.005547111272098447
ALKPHOS,3.0,-0.004819033119981431
ALT,3.0,0.02203850488294504
AGAP,3.0,0.025125814510207435
PTT,3.0,-0.0009591488326775813
AST,3.0,0.07506181937596992
ATYPLYMPH,3.0,0.0
BANDS,3.0,-0.001884024708528625
DBILIRUBIN,3.0,-0.017030424159436827
TBILIRUBIN,3.0,-0.0038383982143872643
BNP,3.0,0.0
BUN,3.0,0.04645544072107547
CRP,3.0,0.00912190262008814
CALCIUMIONIZED,3.0,-2.958715964422813e-05
CALCIUM,3.0,0.0023685832884572937
CHLORIDE,3.0,3.576588020063619e-05
CPK,3.0,0.012797078926430167
CKMB,3.0,0.008418329775807414
BICARB,3.0,-0.0001393538706959725
CREATININE,3.0,0.019321629585937552
DDIMER,3.0,0.020747149706627027
FERRITIN,3.0,-0.008170667707080762
FIBRINOGEN,3.0,0.004515861584881127
GLUCOSE,3.0,0.014959752467017072
HCT,3.0,-0.0002324018611122388
HGB,3.0,-0.00032156135408180006
INR,3.0,-0.000407537725148522
IL6,3.0,0.0017245432375426128
IRON,3.0,0.0
LACTATE,3.0,0.06757771636608619
LDH,3.0,0.06659033713273071
LYMPHO_PERC,3.0,0.007958250795221961
LYMPHO,3.0,-0.0006497421468400827
MCHC,3.0,1.6697565345052032e-05
MCV,3.0,0.0008555995636330775
MPV,3.0,0.00533456066098787
MONO_PERC,3.0,0.004498748860326881
MONO,3.0,0.0007136827691681357
NEUTRO_PERC,3.0,0.001533601039458065
NEUTRO,3.0,0.03520407309296661
O2SAT,3.0,-0.0001480706453014079
PCO2,3.0,-0.0031382913887372066
PH,3.0,0.0005772471709752805
PLT,3.0,0.0012633181197642363
PO2,3.0,-0.0008614344551686292
POTASSIUM,3.0,0.01714763569112076
PT,3.0,-0.000275480673374329
PROTEIN,3.0,0.0030190981606087746
RBCCNT,3.0,-1.3332299613433366e-05
RDW,3.0,-0.0013179461612891803
SODIUM,3.0,0.00012840040439939272
TIBC,3.0,0.0
TRANSFERRINSAT,3.0,0.0
TROPONINI,3.0,0.0028303620769054368
WBC,3.0,0.04601081576530054
high,4.0,0.026793790163739277
low,4.0,0.061786300616568916
CAC - TEMPERATURE,4.0,-0.0005934186732569265
CAC - PULSE OXIMETRY,4.0,0.27009372989699537
CAC - RESPIRATIONS,4.0,-0.015418270492675254
CAC - PULSE,4.0,0.0215410238863622
CAC - HEIGHT,4.0,-2.716188871616078e-10
CAC - WEIGHT/SCALE,4.0,0.0012575721339252222
ALBUMIN,4.0,0.013408539001845805
ALKPHOS,4.0,0.0005454743521059335
ALT,4.0,-0.013732124936690515
AGAP,4.0,0.023028027426205664
PTT,4.0,0.013270668315728188
AST,4.0,0.007131168164822724
ATYPLYMPH,4.0,-0.013694616185582693
BANDS,4.0,0.009517998973718994
DBILIRUBIN,4.0,-0.04305142083910499
TBILIRUBIN,4.0,-0.0064243549843679415
BNP,4.0,0.0
BUN,4.0,0.050257429519495495
CRP,4.0,-0.0010302241524726735
CALCIUMIONIZED,4.0,0.00016373928600850056
CALCIUM,4.0,0.0018792441599861252
CHLORIDE,4.0,-9.119385930236131e-05
CPK,4.0,0.0002396928768269041
CKMB,4.0,0.0008797824778064752
BICARB,4.0,0.00025163265740415396
CREATININE,4.0,0.04521759690556138
DDIMER,4.0,0.001954834873725511
FERRITIN,4.0,0.01842008574498396
FIBRINOGEN,4.0,-0.0008008343565759306
GLUCOSE,4.0,0.03756513236439901
HCT,4.0,0.0040453836045097865
HGB,4.0,0.005086281307749651
INR,4.0,0.01638495423905856
IL6,4.0,0.0
IRON,4.0,0.0
LACTATE,4.0,0.2318612693071382
LDH,4.0,0.030223505522065017
LYMPHO_PERC,4.0,0.010135620314400785
LYMPHO,4.0,9.098297187633699e-06
MCHC,4.0,5.3585919863863075e-05
MCV,4.0,0.0004664458090304896
MPV,4.0,0.007390119835439765
MONO_PERC,4.0,0.014171843169230633
MONO,4.0,2.8654306584672697e-06
NEUTRO_PERC,4.0,-0.002652048604961238
NEUTRO,4.0,2.5289699165929723e-05
O2SAT,4.0,-0.00032493638634468813
PCO2,4.0,0.003493992795634548
PH,4.0,0.0024771327042055814
PLT,4.0,0.009038654110411649
PO2,4.0,-0.0015496151842575706
POTASSIUM,4.0,0.013973611987188786
PT,4.0,0.010187450730820124
PROTEIN,4.0,0.005688640958735481
RBCCNT,4.0,0.005950014566840735
RDW,4.0,-0.0005765722560332606
SODIUM,4.0,-0.0002779354504472066
TIBC,4.0,0.0
TRANSFERRINSAT,4.0,0.0
TROPONINI,4.0,0.00528104702522574
WBC,4.0,0.04314959327935678
