Variable Names,Time Step,Contribution Scores
NEUTRO_PERC,3.0,0.0008194400640505079
NEUTRO,3.0,0.03928250318219564
O2SAT,3.0,0.006118150132813032
PCO2,3.0,0.05026984723735597
PH,3.0,0.0016992561832567675
PLT,3.0,0.009675253991431607
PO2,3.0,0.0
POTASSIUM,3.0,0.015696661689761103
PT,3.0,0.0073950505369403735
PROTEIN,3.0,0.002177528688322223
RBCCNT,3.0,0.014661980151210487
RDW,3.0,0.0015672924788093865
SODIUM,3.0,0.0008566475820576131
TIBC,3.0,0.0
TRANSFERRINSAT,3.0,0.0
TROPONINI,3.0,-0.01477364815045747
WBC,3.0,0.01466203267228655
high,4.0,0.03858377015466859
low,4.0,0.0803486842163225
CAC - TEMPERATURE,4.0,-0.012635504136408347
CAC - PULSE OXIMETRY,4.0,0.5598211344991597
CAC - RESPIRATIONS,4.0,-0.07070722242691706
CAC - PULSE,4.0,-0.013608388117924567
CAC - HEIGHT,4.0,0.0
CAC - WEIGHT/SCALE,4.0,0.0
ALBUMIN,4.0,0.006560969764750778
ALKPHOS,4.0,0.003797400834289981
ALT,4.0,0.13705299096866985
AGAP,4.0,0.02581104712074285
PTT,4.0,-0.0075048627189226984
AST,4.0,0.033338967711050396
ATYPLYMPH,4.0,0.0
BANDS,4.0,0.0
DBILIRUBIN,4.0,0.0
TBILIRUBIN,4.0,0.03453474083681524
BNP,4.0,0.0
BUN,4.0,0.1203847448077691
CRP,4.0,0.020837499382417225
CALCIUMIONIZED,4.0,0.0
CALCIUM,4.0,0.006710929252966624
CHLORIDE,4.0,-0.0009381451008270198
CPK,4.0,0.0
CKMB,4.0,0.0
BICARB,4.0,0.014020037310136983
CREATININE,4.0,-0.0057155907688892105
DDIMER,4.0,-0.01031727777683177
FERRITIN,4.0,0.0
FIBRINOGEN,4.0,0.00244944043648054
GLUCOSE,4.0,0.03410727518216373
HCT,4.0,0.004289708605189898
HGB,4.0,0.0038262697625030197
INR,4.0,-0.0011281040693099712
IL6,4.0,0.0
IRON,4.0,0.0
LACTATE,4.0,0.0
LDH,4.0,0.04744628900767901
LYMPHO_PERC,4.0,0.003093839705090455
LYMPHO,4.0,0.0032801630498084616
MCHC,4.0,0.00046426561500494237
MCV,4.0,0.0007468351019782951
MPV,4.0,0.004140815316172222
MONO_PERC,4.0,0.011093667805989848
MONO,4.0,0.0003846319201662238
NEUTRO_PERC,4.0,0.0023129592659727736
NEUTRO,4.0,0.024246045122745304
O2SAT,4.0,0.0
PCO2,4.0,0.0
PH,4.0,0.0
PLT,4.0,-0.07010422365820776
PO2,4.0,0.0
POTASSIUM,4.0,0.00014641981986042717
PT,4.0,-0.0006751163176706451
PROTEIN,4.0,-0.0018478220076436043
RBCCNT,4.0,0.0007908287578291729
RDW,4.0,0.0026172856121585582
SODIUM,4.0,0.002022430913076573
TIBC,4.0,0.0
TRANSFERRINSAT,4.0,0.0
TROPONINI,4.0,-0.04745007215199133
WBC,4.0,0.019182397439148468
