Variable Names,Time Step,Contribution Scores
LACTATE,4.0,0.2854426215728484
LDH,4.0,0.24301496955359345
LYMPHO_PERC,4.0,0.009496284953279954
LYMPHO,4.0,0.0010132932903425445
MCHC,4.0,0.0008997995046885642
MCV,4.0,-0.0012130423803415691
MPV,4.0,0.0065025787823634095
MONO_PERC,4.0,0.021411183692039794
MONO,4.0,-0.0002552274519097804
NEUTRO_PERC,4.0,-9.582126193372523e-06
NEUTRO,4.0,0.012359371554411207
O2SAT,4.0,0.013152147570182616
PCO2,4.0,0.04537063287724207
PH,4.0,0.003192219244584366
PLT,4.0,0.007629350928570441
PO2,4.0,-0.021169408852241525
POTASSIUM,4.0,0.02796090126128293
PT,4.0,0.013517304392535028
PROTEIN,4.0,0.002662637784397802
RBCCNT,4.0,0.005842663928462793
RDW,4.0,-0.0008375303521766958
SODIUM,4.0,0.0010934283314383674
TIBC,4.0,0.0
TRANSFERRINSAT,4.0,0.0
TROPONINI,4.0,0.001637726075707348
WBC,4.0,0.019288912144568026
