Variable Names,Time Step,Contribution Scores
SODIUM,1.0,0.00012810396954303526
TIBC,1.0,0.0
TRANSFERRINSAT,1.0,0.0
TROPONINI,1.0,-0.014198439335810746
WBC,1.0,0.028881594458682006
high,2.0,0.003053499227955846
low,2.0,0.0033845181687973845
CAC - TEMPERATURE,2.0,0.0018596202152861387
CAC - PULSE OXIMETRY,2.0,0.04227015755722668
CAC - RESPIRATIONS,2.0,0.002494319959472063
CAC - PULSE,2.0,0.0009672864454762791
CAC - HEIGHT,2.0,0.0
CAC - WEIGHT/SCALE,2.0,-0.0010335669362596073
ALBUMIN,2.0,0.00440442708646666
ALKPHOS,2.0,0.012954549109465129
ALT,2.0,0.10065471826512415
AGAP,2.0,0.03350385750137435
PTT,2.0,0.006134061395880729
AST,2.0,0.538755449591342
ATYPLYMPH,2.0,0.0
BANDS,2.0,0.0010706468345112402
DBILIRUBIN,2.0,-0.007181766952797201
TBILIRUBIN,2.0,0.002925808101837874
BNP,2.0,0.006525028607289624
BUN,2.0,0.05957418075040534
CRP,2.0,0.006572142652105234
CALCIUMIONIZED,2.0,6.879062386207848e-05
CALCIUM,2.0,0.0017368435522124835
CHLORIDE,2.0,7.572053933756861e-05
CPK,2.0,-0.014244669320440927
CKMB,2.0,0.0
BICARB,2.0,-0.0018094654441829206
CREATININE,2.0,0.034250499044783056
DDIMER,2.0,0.07370000325889095
FERRITIN,2.0,0.01734793319189286
FIBRINOGEN,2.0,-0.0018717342379762757
GLUCOSE,2.0,0.010172659641115736
HCT,2.0,0.0014160855241123658
HGB,2.0,0.0018699250140209575
INR,2.0,0.005943032543459843
IL6,2.0,0.0
IRON,2.0,0.0
LACTATE,2.0,0.06939729302141531
LDH,2.0,0.39423630955969713
LYMPHO_PERC,2.0,0.011348714280149785
LYMPHO,2.0,0.0014939739877314858
MCHC,2.0,1.8752366382827722e-05
MCV,2.0,0.0010851362303501923
MPV,2.0,0.003056709313715173
MONO_PERC,2.0,0.006981647611235241
MONO,2.0,0.038411291641224844
NEUTRO_PERC,2.0,0.0012391391773270137
NEUTRO,2.0,0.06052847031685627
O2SAT,2.0,0.0015798169378751538
PCO2,2.0,0.007372968794971138
PH,2.0,0.0006381220150779204
PLT,2.0,0.0015849025224015502
PO2,2.0,-0.0007700802231371968
POTASSIUM,2.0,0.007503030582652185
PT,2.0,0.013877104880679624
PROTEIN,2.0,0.0014185399231769224
RBCCNT,2.0,0.0021663641250338405
RDW,2.0,-0.0004711622752302719
SODIUM,2.0,-9.051267056007271e-05
TIBC,2.0,0.0
TRANSFERRINSAT,2.0,0.0
TROPONINI,2.0,-0.009931228834141166
WBC,2.0,0.1026308304078586
high,3.0,0.007782810578908326
low,3.0,0.009085946507916297
CAC - TEMPERATURE,3.0,0.0017251884860683892
CAC - PULSE OXIMETRY,3.0,0.03322079740471199
CAC - RESPIRATIONS,3.0,-0.0013601947000252484
CAC - PULSE,3.0,0.0026754478540932185
CAC - HEIGHT,3.0,0.0
CAC - WEIGHT/SCALE,3.0,-0.0002891451169685464
ALBUMIN,3.0,0.004045905260331329
ALKPHOS,3.0,0.005147980050824344
ALT,3.0,0.11317377700417988
AGAP,3.0,0.03104381834210564
PTT,3.0,-0.002816219111541021
AST,3.0,0.3673029793530007
ATYPLYMPH,3.0,-0.002872907351846756
BANDS,3.0,0.002371474972715959
DBILIRUBIN,3.0,0.0
TBILIRUBIN,3.0,0.0016569176707742024
BNP,3.0,-0.008427344877829292
BUN,3.0,0.12231958293385534
CRP,3.0,-0.0030895880299402607
CALCIUMIONIZED,3.0,-0.0005612182303981618
CALCIUM,3.0,0.00033348461188216456
CHLORIDE,3.0,-5.814862863518094e-05
CPK,3.0,0.0
CKMB,3.0,-0.005404130340167885
BICARB,3.0,-0.0011190838349653838
CREATININE,3.0,0.07500410243213097
DDIMER,3.0,0.06119039164094014
FERRITIN,3.0,-0.002906469956164012
FIBRINOGEN,3.0,0.0005759855081915598
GLUCOSE,3.0,-0.0005132743062544226
HCT,3.0,0.000680217451257778
HGB,3.0,0.0018677374767820394
INR,3.0,0.003283407314489062
IL6,3.0,0.0
IRON,3.0,0.0
LACTATE,3.0,0.08417565980686852
LDH,3.0,0.10633519294130649
LYMPHO_PERC,3.0,0.00844868775195972
LYMPHO,3.0,0.00860975482975944
MCHC,3.0,1.0598562077951343e-05
MCV,3.0,0.000584659965272943
MPV,3.0,-0.0011077273377544656
MONO_PERC,3.0,0.010602713623033045
MONO,3.0,0.0194912176385701
NEUTRO_PERC,3.0,0.0007310595711062122
NEUTRO,3.0,0.06116432504865721
O2SAT,3.0,0.0011064982515020005
PCO2,3.0,0.011824044220341771
PH,3.0,0.0008890925418976734
PLT,3.0,0.0019307584221703279
PO2,3.0,0.00031245517875304275
POTASSIUM,3.0,0.004812262803328349
PT,3.0,0.0030347135569407176
PROTEIN,3.0,0.0019014194494913685
RBCCNT,3.0,0.0010465651951088242
RDW,3.0,0.0011394426719440862
SODIUM,3.0,0.0009140032335565463
TIBC,3.0,0.0
TRANSFERRINSAT,3.0,0.0
TROPONINI,3.0,-0.012538683487198199
WBC,3.0,0.09220803701964786
high,4.0,0.003246794318189552
low,4.0,0.0038338433766548006
CAC - TEMPERATURE,4.0,5.950451507385668e-05
CAC - PULSE OXIMETRY,4.0,0.1793476186517991
CAC - RESPIRATIONS,4.0,-0.013719829100323133
CAC - PULSE,4.0,-0.02146903818872104
CAC - HEIGHT,4.0,0.0
CAC - WEIGHT/SCALE,4.0,0.0005080184513962981
ALBUMIN,4.0,-0.0037314299485786
ALKPHOS,4.0,0.0033610120514505773
ALT,4.0,0.32450190274597607
AGAP,4.0,0.015316382242620174
PTT,4.0,-0.007853041496754249
AST,4.0,0.30597415461807015
ATYPLYMPH,4.0,0.0
BANDS,4.0,0.00014097535162192117
DBILIRUBIN,4.0,0.0
TBILIRUBIN,4.0,0.007475017458668542
BNP,4.0,0.0
BUN,4.0,0.06540778626927943
CRP,4.0,0.0023333789939394612
CALCIUMIONIZED,4.0,0.0
CALCIUM,4.0,-0.0023229772591919365
CHLORIDE,4.0,6.832974417174817e-05
CPK,4.0,0.0
CKMB,4.0,0.0
BICARB,4.0,-0.0015891627176392845
CREATININE,4.0,0.03342304673266534
DDIMER,4.0,-0.0041912884166074044
FERRITIN,4.0,0.0018276346328863855
FIBRINOGEN,4.0,-0.00023209407405303296
GLUCOSE,4.0,-0.0010277989103732131
HCT,4.0,0.00024739364901799413
HGB,4.0,-0.00026332150956964593
INR,4.0,-0.00043823257568085535
IL6,4.0,0.0
IRON,4.0,0.0
LACTATE,4.0,0.05774872180073465
LDH,4.0,0.1043151119833446
LYMPHO_PERC,4.0,0.007126988253165035
LYMPHO,4.0,0.00010707103397331561
MCHC,4.0,-1.5075462367779339e-06
MCV,4.0,-0.0012601264785672335
MPV,4.0,-0.000307222070512336
MONO_PERC,4.0,0.001969753178375034
MONO,4.0,-0.0011100987706916244
NEUTRO_PERC,4.0,0.0012673945766884557
NEUTRO,4.0,-0.00036143629954860806
O2SAT,4.0,0.0
PCO2,4.0,0.0
PH,4.0,0.0
PLT,4.0,-0.005041908150617532
PO2,4.0,0.0
POTASSIUM,4.0,0.008678015668159704
PT,4.0,-0.0020106996956660928
PROTEIN,4.0,-0.005445868186821158
RBCCNT,4.0,-0.0009119684478803666
RDW,4.0,0.0005710005285517375
SODIUM,4.0,0.0015728303944686508
TIBC,4.0,0.0
TRANSFERRINSAT,4.0,0.0
TROPONINI,4.0,-0.016430014222266313
WBC,4.0,0.06642768980552113
