Variable Names,Time Step,Contribution Scores
WBC,1.0,0.028881863753085383
high,2.0,0.01740885502072732
low,2.0,0.030937536814824182
CAC - TEMPERATURE,2.0,-0.00025375245592924455
CAC - PULSE OXIMETRY,2.0,0.02353238077311837
CAC - RESPIRATIONS,2.0,-0.003994579333423657
CAC - PULSE,2.0,0.0033892409247159054
CAC - HEIGHT,2.0,0.0
CAC - WEIGHT/SCALE,2.0,-1.2975615082294932e-05
ALBUMIN,2.0,0.012719985789151704
ALKPHOS,2.0,-0.011352956922328713
ALT,2.0,-0.0005673303034062774
AGAP,2.0,0.01344121770227074
PTT,2.0,-0.0042202784530611616
AST,2.0,0.014885204397390972
ATYPLYMPH,2.0,0.001295903666254512
BANDS,2.0,-0.0004998226292157227
DBILIRUBIN,2.0,-0.016918669271935735
TBILIRUBIN,2.0,-0.021318405866992574
BNP,2.0,0.0
BUN,2.0,0.17066773415595546
CRP,2.0,0.021866914306629535
CALCIUMIONIZED,2.0,-0.001939369275381811
CALCIUM,2.0,0.00682632881618653
CHLORIDE,2.0,8.006377203231448e-05
CPK,2.0,0.04646897464653606
CKMB,2.0,-0.02234749308581893
BICARB,2.0,0.0038442366569208203
CREATININE,2.0,0.03464793422392332
DDIMER,2.0,0.007733340627922507
FERRITIN,2.0,-0.013794440153446571
FIBRINOGEN,2.0,0.000879990683561877
GLUCOSE,2.0,0.032543792943552405
HCT,2.0,0.008489199302069416
HGB,2.0,0.0070168566410138584
INR,2.0,0.004250243760722752
IL6,2.0,0.0
IRON,2.0,0.0
LACTATE,2.0,0.3436848208997483
LDH,2.0,0.031409862563753325
LYMPHO_PERC,2.0,0.010465397079679256
LYMPHO,2.0,0.0017218852580901875
MCHC,2.0,0.000126104462525108
MCV,2.0,0.0005004192213506259
MPV,2.0,0.004598011950914049
MONO_PERC,2.0,0.004011991268838168
MONO,2.0,-0.00037531615357969524
NEUTRO_PERC,2.0,0.001027891661933312
NEUTRO,2.0,0.010354070081839787
O2SAT,2.0,0.0025359824140752164
PCO2,2.0,0.019328245837081356
PH,2.0,0.003700101429113652
PLT,2.0,0.008696680899965175
PO2,2.0,0.0031499190839273795
POTASSIUM,2.0,0.0229480041080919
PT,2.0,0.003289134349051746
PROTEIN,2.0,0.00339640969940026
RBCCNT,2.0,0.008737846003846014
RDW,2.0,0.002865856195185549
SODIUM,2.0,-0.0004274151888073176
TIBC,2.0,0.0
TRANSFERRINSAT,2.0,0.0
TROPONINI,2.0,0.24060567587229795
WBC,2.0,0.07768037764511412
high,3.0,0.013296360016147481
low,3.0,0.01688246104490988
CAC - TEMPERATURE,3.0,-0.00018956249978559648
CAC - PULSE OXIMETRY,3.0,0.09517090265103323
CAC - RESPIRATIONS,3.0,0.0033293673364860974
CAC - PULSE,3.0,0.004351562248078299
CAC - HEIGHT,3.0,0.0018860451229445782
CAC - WEIGHT/SCALE,3.0,-0.00015363812306175346
ALBUMIN,3.0,0.01370172250312542
ALKPHOS,3.0,-0.019743086563260976
ALT,3.0,0.008599658688295368
AGAP,3.0,0.06415948451354007
PTT,3.0,0.020853475819100672
AST,3.0,0.03938558678653177
ATYPLYMPH,3.0,0.0
BANDS,3.0,-0.0008236832814758519
DBILIRUBIN,3.0,0.04214170196679572
TBILIRUBIN,3.0,-0.005106808082193194
BNP,3.0,-0.046517866217956415
BUN,3.0,0.28762233837003165
CRP,3.0,0.027719981338416584
CALCIUMIONIZED,3.0,-0.00047215031793131285
CALCIUM,3.0,0.010042632750998827
CHLORIDE,3.0,-0.0006669102851043501
CPK,3.0,0.0
CKMB,3.0,-0.00011975329187147942
BICARB,3.0,0.0038325441443522504
CREATININE,3.0,0.1192003705503874
DDIMER,3.0,0.0775318382100583
FERRITIN,3.0,0.13544721071225216
FIBRINOGEN,3.0,-0.0003930334885633072
GLUCOSE,3.0,0.043380767229923144
HCT,3.0,0.011553142962593117
HGB,3.0,0.008838803398903283
INR,3.0,0.000413718726163195
IL6,3.0,0.0
IRON,3.0,0.0
LACTATE,3.0,0.020004291309098823
LDH,3.0,0.07537087550935373
LYMPHO_PERC,3.0,0.0221366247380557
LYMPHO,3.0,0.0021020145202105675
MCHC,3.0,-3.426300028458487e-05
MCV,3.0,0.003457662906850104
MPV,3.0,0.009471274868966111
MONO_PERC,3.0,0.01524041719421441
MONO,3.0,-0.007064994677402083
NEUTRO_PERC,3.0,0.00337800535887883
NEUTRO,3.0,0.12148244034665964
O2SAT,3.0,-3.79750785832092e-05
PCO2,3.0,0.0038993963792844782
PH,3.0,9.23797939078517e-05
PLT,3.0,0.0036881584837101843
PO2,3.0,-0.0003990053226967865
POTASSIUM,3.0,0.040376145193786524
PT,3.0,0.0006023111050998218
PROTEIN,3.0,0.0070701948810349005
RBCCNT,3.0,0.01678532783538037
RDW,3.0,-0.004957355398761616
SODIUM,3.0,6.606398522470719e-05
TIBC,3.0,0.0
TRANSFERRINSAT,3.0,0.0
TROPONINI,3.0,-0.012589988162362483
WBC,3.0,0.13224437199260816
high,4.0,0.024328737766512315
low,4.0,0.02854244182055566
CAC - TEMPERATURE,4.0,0.001114852139981508
CAC - PULSE OXIMETRY,4.0,0.4815658456384701
CAC - RESPIRATIONS,4.0,0.017929939760164094
CAC - PULSE,4.0,0.024030430201788692
CAC - HEIGHT,4.0,0.0
CAC - WEIGHT/SCALE,4.0,5.0887490271799676e-05
ALBUMIN,4.0,0.014199778939274451
ALKPHOS,4.0,-0.04289921482356573
ALT,4.0,-0.01943222738681104
AGAP,4.0,0.026043704208393272
PTT,4.0,-0.0030834971810163015
AST,4.0,-0.04187973627899125
ATYPLYMPH,4.0,-2.3758442336783052e-05
BANDS,4.0,-2.6425958953853466e-06
DBILIRUBIN,4.0,0.0
TBILIRUBIN,4.0,-0.041404589862219954
BNP,4.0,0.0
BUN,4.0,0.1583477520533548
CRP,4.0,0.02477618486977847
CALCIUMIONIZED,4.0,-0.0007016177454004118
CALCIUM,4.0,0.019769442331490698
CHLORIDE,4.0,-0.0008382856907665926
CPK,4.0,0.0
CKMB,4.0,0.0
BICARB,4.0,0.0035382010313145264
CREATININE,4.0,0.11356522205922001
DDIMER,4.0,0.0
FERRITIN,4.0,0.0
FIBRINOGEN,4.0,0.0
GLUCOSE,4.0,0.043547151437748705
HCT,4.0,0.022741253684636413
HGB,4.0,0.0030581908181136607
INR,4.0,0.00034904990983573235
IL6,4.0,-0.0032216488418316215
IRON,4.0,0.0
LACTATE,4.0,0.28568044144540833
LDH,4.0,0.0
LYMPHO_PERC,4.0,0.03389499953450213
LYMPHO,4.0,0.003431425899885692
MCHC,4.0,-0.00042366947602630594
MCV,4.0,0.008580049608480488
MPV,4.0,-0.024636122769997163
MONO_PERC,4.0,0.028358787598849848
MONO,4.0,-0.0017732967662620917
NEUTRO_PERC,4.0,0.006557199851444113
NEUTRO,4.0,0.25100613171287117
O2SAT,4.0,-5.97882314663157e-05
PCO2,4.0,0.03547545359216653
PH,4.0,0.003203069171204424
PLT,4.0,0.02361708767131573
PO2,4.0,-0.025660561160998914
POTASSIUM,4.0,0.013504690331876231
PT,4.0,0.000838169660031007
PROTEIN,4.0,0.015462327812864395
RBCCNT,4.0,0.035472500314699666
RDW,4.0,-0.01614389594434716
SODIUM,4.0,-0.004163680448643664
TIBC,4.0,0.0
TRANSFERRINSAT,4.0,0.0
TROPONINI,4.0,-0.011090138825475961
WBC,4.0,0.25355077875513454
