Variable Names,Time Step,Contribution Scores
CAC - RESPIRATIONS,3.0,0.019832051943174594
CAC - PULSE,3.0,0.15167599436939008
CAC - HEIGHT,3.0,-0.013317367101442833
CAC - WEIGHT/SCALE,3.0,-0.004273583159664757
ALBUMIN,3.0,0.14411885545470898
ALKPHOS,3.0,0.005239237154306672
ALT,3.0,0.7631645819439877
AGAP,3.0,0.5562696442495094
PTT,3.0,0.0185204309749385
AST,3.0,5.808959455655595
ATYPLYMPH,3.0,0.008136695981637482
BANDS,3.0,0.024442230549840925
DBILIRUBIN,3.0,-0.07123929082898972
TBILIRUBIN,3.0,0.09463968673169999
BNP,3.0,0.13919636634601523
BUN,3.0,1.5744284645557993
CRP,3.0,0.4552463378204844
CALCIUMIONIZED,3.0,-0.001773451473989608
CALCIUM,3.0,0.06222623961651567
CHLORIDE,3.0,0.0003025721359993593
CPK,3.0,0.4898484078764852
CKMB,3.0,0.03249350033631282
BICARB,3.0,0.062233762862480134
CREATININE,3.0,0.7152804933311294
DDIMER,3.0,0.3912814574981184
FERRITIN,3.0,0.42708688337140943
FIBRINOGEN,3.0,0.005021335711093655
GLUCOSE,3.0,0.2728909262450917
HCT,3.0,-0.0007549775694526232
HGB,3.0,0.0034597315333090733
INR,3.0,0.07909295461748192
IL6,3.0,0.03511409051507144
IRON,3.0,0.05770551827736199
LACTATE,3.0,2.153675830157954
LDH,3.0,3.964225044880486
LYMPHO_PERC,3.0,0.13093758852358864
LYMPHO,3.0,-0.053145169352893006
MCHC,3.0,0.00034502825082835054
MCV,3.0,0.016126268675323734
MPV,3.0,0.039672776752514335
MONO_PERC,3.0,0.20434299793785135
MONO,3.0,0.03865283684660444
NEUTRO_PERC,3.0,0.040867820141436556
NEUTRO,3.0,0.8968714736432382
O2SAT,3.0,0.09150891000302383
PCO2,3.0,0.2351382923392132
PH,3.0,0.02368995433475441
PLT,3.0,0.1294156033932083
PO2,3.0,0.008162949168555169
POTASSIUM,3.0,0.25305233207216005
PT,3.0,0.03657336851095429
PROTEIN,3.0,0.037111478901039205
RBCCNT,3.0,0.00530340806772277
RDW,3.0,-0.006363367843314188
SODIUM,3.0,0.014955587789962744
TIBC,3.0,-0.05542321284301579
TRANSFERRINSAT,3.0,0.015024877339601516
TROPONINI,3.0,0.04662136014513714
WBC,3.0,0.767164177886595
high,4.0,0.6191305469904509
low,4.0,0.6386004847911069
CAC - TEMPERATURE,4.0,0.09443988763744267
CAC - PULSE OXIMETRY,4.0,3.1022424146768595
CAC - RESPIRATIONS,4.0,-0.08833103381346372
CAC - PULSE,4.0,0.06861510169576847
CAC - HEIGHT,4.0,-0.037713122650872656
CAC - WEIGHT/SCALE,4.0,0.006738176328615694
ALBUMIN,4.0,0.16965849621394147
ALKPHOS,4.0,-0.024798181356630016
ALT,4.0,1.044225487001519
AGAP,4.0,0.6480697684451221
PTT,4.0,0.19868221233596764
AST,4.0,4.633212120572997
ATYPLYMPH,4.0,0.07119599301367999
BANDS,4.0,0.16013975444491862
DBILIRUBIN,4.0,-0.14222783382813417
TBILIRUBIN,4.0,-0.03605767469289511
BNP,4.0,0.0
BUN,4.0,1.7976388021704708
CRP,4.0,0.5543774871403074
CALCIUMIONIZED,4.0,0.024772631457342466
CALCIUM,4.0,0.06660898611799612
CHLORIDE,4.0,0.0053196442471346046
CPK,4.0,0.034149934602976044
CKMB,4.0,-0.02219895761699576
BICARB,4.0,0.08178950998410414
CREATININE,4.0,0.9033383911949431
DDIMER,4.0,1.0072640582215961
FERRITIN,4.0,0.150295259491271
FIBRINOGEN,4.0,-0.0012182186395421012
GLUCOSE,4.0,0.36276717258840535
HCT,4.0,0.0017864521288966557
HGB,4.0,-0.00026942598328415153
INR,4.0,0.0779830903169459
IL6,4.0,0.07690058173102443
IRON,4.0,0.0
LACTATE,4.0,2.176903702613078
LDH,4.0,5.70734367172209
LYMPHO_PERC,4.0,0.18078489174600637
LYMPHO,4.0,0.04239876703306701
MCHC,4.0,7.447681657062958e-05
MCV,4.0,-0.013586209137951352
MPV,4.0,0.04541912663051072
MONO_PERC,4.0,0.21644109870525635
MONO,4.0,0.02025905080241106
NEUTRO_PERC,4.0,0.03241419593672272
NEUTRO,4.0,0.4588168345521687
O2SAT,4.0,0.11615053412589822
PCO2,4.0,0.28221227088664624
PH,4.0,0.029984301514938878
PLT,4.0,0.06369099965303046
PO2,4.0,0.015859704094644697
POTASSIUM,4.0,0.29934873992414734
PT,4.0,0.03285364441216006
PROTEIN,4.0,0.012417348070344465
RBCCNT,4.0,0.0054236352868851
RDW,4.0,-0.00880876434160598
SODIUM,4.0,0.01256392474789379
TIBC,4.0,0.0
TRANSFERRINSAT,4.0,0.0
TROPONINI,4.0,-0.012713187820464078
WBC,4.0,1.0182246841963747
