Variable Names,Time Step,Contribution Scores
AGAP,2.0,0.013483417349484703
PTT,2.0,-0.002499612598383007
AST,2.0,0.09463455376074997
ATYPLYMPH,2.0,0.00017784056059096288
BANDS,2.0,0.006038786086583953
DBILIRUBIN,2.0,0.009203043829124588
TBILIRUBIN,2.0,0.020504514907399435
BNP,2.0,0.0016859556790173626
BUN,2.0,0.03247692803125064
CRP,2.0,0.011468826722449995
CALCIUMIONIZED,2.0,-0.0005374343446575467
CALCIUM,2.0,0.006175170610770458
CHLORIDE,2.0,0.0005592712496060342
CPK,2.0,0.044903696446930534
CKMB,2.0,0.0
BICARB,2.0,0.0008568855490025334
CREATININE,2.0,0.018240950973334127
DDIMER,2.0,-0.003663428571792785
FERRITIN,2.0,-0.002147566120621945
FIBRINOGEN,2.0,1.3817890275418067e-05
GLUCOSE,2.0,-2.695446445923672e-05
HCT,2.0,0.0002800141421273
HGB,2.0,0.0005655480909507106
INR,2.0,0.013768159017047308
IL6,2.0,0.0
IRON,2.0,0.0
LACTATE,2.0,0.08361634795872482
LDH,2.0,0.010783060783744337
LYMPHO_PERC,2.0,0.006125840014228938
LYMPHO,2.0,0.003992440489624138
MCHC,2.0,2.4472442459730704e-05
MCV,2.0,0.0011820155869457863
MPV,2.0,-3.4020930695471203e-07
MONO_PERC,2.0,0.004928135708492406
MONO,2.0,-6.737365606648167e-05
NEUTRO_PERC,2.0,0.0009243927299301056
NEUTRO,2.0,0.0071842834425703194
O2SAT,2.0,0.0021289973908181267
PCO2,2.0,0.004230277604676941
PH,2.0,0.0008977982714285106
PLT,2.0,0.0031241444741855417
PO2,2.0,-0.00093124756673606
POTASSIUM,2.0,0.0043816110534001945
PT,2.0,0.012060108084105526
PROTEIN,2.0,0.008019385046233762
RBCCNT,2.0,0.0012025596621938275
RDW,2.0,-0.00033273222319627507
SODIUM,2.0,0.0007506408219296891
TIBC,2.0,0.0
TRANSFERRINSAT,2.0,0.0
TROPONINI,2.0,-0.004765572317449588
WBC,2.0,0.004479116675361017
high,3.0,0.020377514190468463
low,3.0,0.02458506466784056
CAC - TEMPERATURE,3.0,-0.0006571415143361873
CAC - PULSE OXIMETRY,3.0,0.07898139965201668
CAC - RESPIRATIONS,3.0,-0.0026032877339559387
CAC - PULSE,3.0,0.013913438027236286
CAC - HEIGHT,3.0,0.0028626514173064467
CAC - WEIGHT/SCALE,3.0,0.0031226984225834267
ALBUMIN,3.0,0.009308272599604563
ALKPHOS,3.0,-0.0006320293328629724
ALT,3.0,0.12650279340508325
AGAP,3.0,0.03071597606532474
PTT,3.0,0.00487207674210199
AST,3.0,0.26006900469992816
ATYPLYMPH,3.0,-5.6970054082449157e-05
BANDS,3.0,-0.001975595047740204
DBILIRUBIN,3.0,-0.00332252429654691
TBILIRUBIN,3.0,0.002282645650061767
BNP,3.0,-0.0029807883274027267
BUN,3.0,0.07776829728504278
CRP,3.0,0.021436061173369284
CALCIUMIONIZED,3.0,-0.0001144052481819015
CALCIUM,3.0,0.0014483063133291375
CHLORIDE,3.0,0.0006896588572718537
CPK,3.0,0.21784445383769468
CKMB,3.0,-0.011249853837180575
BICARB,3.0,0.0014050364781407491
CREATININE,3.0,0.03639336087687149
DDIMER,3.0,0.023360235480597343
FERRITIN,3.0,0.11617589713938035
FIBRINOGEN,3.0,-0.002790821238579899
GLUCOSE,3.0,-0.0027840306354623033
HCT,3.0,0.0005658198981685244
HGB,3.0,0.0019195117400754669
INR,3.0,0.015620248308241031
IL6,3.0,0.021889945292376183
IRON,3.0,0.00046720179898589626
LACTATE,3.0,0.08531641954605114
LDH,3.0,-0.006817724561487387
LYMPHO_PERC,3.0,0.008962746654622237
LYMPHO,3.0,-0.0010473811144774616
MCHC,3.0,-0.0001522217223070787
MCV,3.0,-0.0003221388989891701
MPV,3.0,0.0011835295690357079
MONO_PERC,3.0,0.0029561775944228616
MONO,3.0,-0.0030789383420005037
NEUTRO_PERC,3.0,0.0011933453997806608
NEUTRO,3.0,0.042352918996667245
O2SAT,3.0,0.0008057271512926381
PCO2,3.0,0.001852220865173788
PH,3.0,0.000319169535152352
PLT,3.0,0.0033498459519800436
PO2,3.0,-0.00015123316564467413
POTASSIUM,3.0,0.01391422323646068
PT,3.0,0.014313489020784286
PROTEIN,3.0,0.00344745196435011
RBCCNT,3.0,0.0028365767179247235
RDW,3.0,0.0023276027425743963
SODIUM,3.0,0.0013059523827765663
TIBC,3.0,-0.0002413226460833191
TRANSFERRINSAT,3.0,0.002838615517799237
TROPONINI,3.0,-0.0023537038155426195
WBC,3.0,0.032999603281769964
high,4.0,0.01751811221243036
low,4.0,0.02207706409393671
CAC - TEMPERATURE,4.0,0.0004137695978348581
CAC - PULSE OXIMETRY,4.0,0.19762530371002915
CAC - RESPIRATIONS,4.0,-0.004411161065837224
CAC - PULSE,4.0,0.007158265614467805
CAC - HEIGHT,4.0,0.0
CAC - WEIGHT/SCALE,4.0,0.0
ALBUMIN,4.0,0.00239670623137095
ALKPHOS,4.0,-0.002299821196728411
ALT,4.0,0.017531679851751903
AGAP,4.0,0.012683380375232464
PTT,4.0,0.005932081353952174
AST,4.0,0.07924445478509279
ATYPLYMPH,4.0,0.0
BANDS,4.0,0.0
DBILIRUBIN,4.0,0.0005486348167290095
TBILIRUBIN,4.0,-0.00017116317123264837
BNP,4.0,0.0
BUN,4.0,0.017643701339486298
CRP,4.0,0.03867455226392123
CALCIUMIONIZED,4.0,0.011235400388040604
CALCIUM,4.0,0.001981072072922674
CHLORIDE,4.0,0.0013391718657454188
CPK,4.0,0.00012435755090876307
CKMB,4.0,0.0
BICARB,4.0,0.0006135140171853059
CREATININE,4.0,0.00947186894654521
DDIMER,4.0,0.1422563221472205
FERRITIN,4.0,-0.0021229437520693282
FIBRINOGEN,4.0,0.0
GLUCOSE,4.0,0.013943463785668311
HCT,4.0,-0.000192999884860275
HGB,4.0,-0.003175811622755785
INR,4.0,0.0008432153372006783
IL6,4.0,0.0
IRON,4.0,0.0
LACTATE,4.0,0.25152459655380116
LDH,4.0,0.022013291371086395
LYMPHO_PERC,4.0,0.0033255429684116945
LYMPHO,4.0,0.0003844301642890986
MCHC,4.0,-0.00021791232287260144
MCV,4.0,-0.00192392261173884
MPV,4.0,0.0009362030991950003
MONO_PERC,4.0,0.004346280166907084
MONO,4.0,0.0012079071438017808
NEUTRO_PERC,4.0,-0.00022287884999256066
NEUTRO,4.0,0.010550762418977063
O2SAT,4.0,0.0051090887396275635
PCO2,4.0,0.04542750186727241
PH,4.0,0.0030279937926690195
PLT,4.0,0.003489203982210439
PO2,4.0,-0.0009521886483558882
POTASSIUM,4.0,0.004594722661812047
PT,4.0,0.0011002575435798468
PROTEIN,4.0,-0.0020391915356707574
RBCCNT,4.0,0.00037616154309493287
RDW,4.0,0.0003264460791022775
SODIUM,4.0,0.0017804824328206384
TIBC,4.0,0.0
TRANSFERRINSAT,4.0,0.0
TROPONINI,4.0,-0.0006641636756871763
WBC,4.0,0.0063396846137581675
